Textbox9,Textbox12,Textbox14
03/11/2025,01/01/2024,12/31/2024

SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
34615,Fayette,Lexington,Constitution,Rare L.L.C.,109 Constitution St,"Lexington, KY 40507",034-RS-194627,Special Sunday Retail Drink License,Active,01/18/2023,01/18/2023,11/30/2025
34615,Fayette,Lexington,Constitution,Rare L.L.C.,109 Constitution St,"Lexington, KY 40507",034-LD-194625,Quota Retail Drink License,Active,01/18/2023,01/18/2023,11/30/2025
34615,Fayette,Lexington,Constitution,Rare L.L.C.,109 Constitution St,"Lexington, KY 40507",034-SP-194626,Sampling License,Active,01/18/2023,01/18/2023,11/30/2025
34615,Fayette,Lexington,Constitution,Rare L.L.C.,109 Constitution St,"Lexington, KY 40507",034-NQ4-194624,NQ4 Retail Malt Beverage Drink License,Active,01/18/2023,01/18/2023,11/30/2025
12889,Fayette,Lexington,Copper Roux (Restaurant),"BAYOU BLUEGRASS CATERING, L.L.C.",861 S Broadway,"Lexington, KY 40504",034-NQ2-2698,NQ2 Retail Drink License,Active,03/12/2015,03/12/2015,11/30/2025
12889,Fayette,Lexington,Copper Roux (Restaurant),"BAYOU BLUEGRASS CATERING, L.L.C.",861 S Broadway,"Lexington, KY 40504",034-CL-381,Caterer's License,Active,03/12/2015,03/12/2015,11/30/2025
25182,Fayette,Lexington,Cork & Barrel,Wines Vines & Corks LLC,"4000 Terminal Dr, Ste 205","Lexington, KY 40510",034-LP-2382,Quota Retail Package License,Active,07/03/2017,07/03/2017,11/30/2025
25182,Fayette,Lexington,Cork & Barrel,Wines Vines & Corks LLC,"4000 Terminal Dr, Ste 205","Lexington, KY 40510",034-SP-1764,Sampling License,Active,07/03/2017,07/03/2017,11/30/2025
25182,Fayette,Lexington,Cork & Barrel,Wines Vines & Corks LLC,"4000 Terminal Dr, Ste 205","Lexington, KY 40510",034-NQ-6339,NQ Retail Malt Beverage Package License,Active,07/03/2017,07/03/2017,11/30/2025
3637,Fayette,Lexington,"Corner Liquor Store, Inc.","RADHADV, Inc.",371 Georgetown St,"Lexington, KY 40508",034-LP-205115,Quota Retail Package License,Active,08/29/2024,08/29/2024,11/30/2025
3637,Fayette,Lexington,"Corner Liquor Store, Inc.","RADHADV, Inc.",371 Georgetown St,"Lexington, KY 40508",034-NQ-205114,NQ Retail Malt Beverage Package License,Active,08/29/2024,08/29/2024,11/30/2025
14040,Fayette,Lexington,Corner Wine,Mateo Co. LLC,835 Euclid Ave,"Lexington, KY 40502",034-LP-187245,Quota Retail Package License,Active,12/01/2021,12/01/2021,11/30/2025
14040,Fayette,Lexington,Corner Wine,Mateo Co. LLC,835 Euclid Ave,"Lexington, KY 40502",034-SP-187247,Sampling License,Active,12/01/2021,12/01/2021,11/30/2025
9813,Fayette,Lexington,Corto Lima,Corto Lima LLC,101 W Short St aka 127-129 N Limestone St,"Lexington, KY 40507",034-CL-499,Caterer's License,Active,06/20/2017,06/20/2017,11/30/2025
9813,Fayette,Lexington,Corto Lima,Corto Lima LLC,101 W Short St aka 127-129 N Limestone St,"Lexington, KY 40507",034-RS-4728,Special Sunday Retail Drink License,Active,01/27/2017,01/27/2017,11/30/2025
9813,Fayette,Lexington,Corto Lima,Corto Lima LLC,101 W Short St aka 127-129 N Limestone St,"Lexington, KY 40507",034-LNQP-203252,Limited Non Quota Package License,Active,05/13/2024,05/13/2024,11/30/2025
9813,Fayette,Lexington,Corto Lima,Corto Lima LLC,101 W Short St aka 127-129 N Limestone St,"Lexington, KY 40507",034-NQ2-3241,NQ2 Retail Drink License,Active,01/27/2017,01/27/2017,11/30/2025
18951,Fayette,Lexington,Costco Wholesale #1156,COSTCO WHOLESALE CORPORATION,1500 Fitzgerald Ct Ste 100,"Lexington, KY 40509",034-NQ-3843,NQ Retail Malt Beverage Package License,Active,10/09/2013,10/09/2013,08/31/2025
18952,Fayette,Lexington,Costco Wholesale #1156,COSTCO WHOLESALE CORPORATION,1500 Fitzgerald Ct Ste 125,"Lexington, KY 40509",034-LP-2071,Quota Retail Package License,Active,10/09/2013,10/09/2013,08/31/2025
18952,Fayette,Lexington,Costco Wholesale #1156,COSTCO WHOLESALE CORPORATION,1500 Fitzgerald Ct Ste 125,"Lexington, KY 40509",034-NQ-3844,NQ Retail Malt Beverage Package License,Active,10/09/2013,10/09/2013,08/31/2025
16520,Fayette,Lexington,Country Boy Brewing,"COUNTRY BOY BREWING, L.L.C.",436 Chair Ave,"Lexington, KY 40508",034-LD-201877,Quota Retail Drink License,Active,02/22/2024,02/22/2024,08/31/2025
16520,Fayette,Lexington,Country Boy Brewing,"COUNTRY BOY BREWING, L.L.C.",436 Chair Ave,"Lexington, KY 40508",034-RS-195384,Special Sunday Retail Drink License,Active,02/27/2023,02/27/2023,08/31/2025
16520,Fayette,Lexington,Country Boy Brewing,"COUNTRY BOY BREWING, L.L.C.",436 Chair Ave,"Lexington, KY 40508",034-NQ-188063,NQ Retail Malt Beverage Package License,Active,01/11/2022,01/11/2022,08/31/2025
16520,Fayette,Lexington,Country Boy Brewing,"COUNTRY BOY BREWING, L.L.C.",436 Chair Ave,"Lexington, KY 40508",034-SFW-195383,Small Farm Winery License,Active,02/27/2023,02/27/2023,11/30/2025
16520,Fayette,Lexington,Country Boy Brewing,"COUNTRY BOY BREWING, L.L.C.",436 Chair Ave,"Lexington, KY 40508",034-MIC-188062,Microbrewery License,Active,01/11/2022,01/11/2022,11/30/2025
16520,Fayette,Lexington,Country Boy Brewing,"COUNTRY BOY BREWING, L.L.C.",436 Chair Ave,"Lexington, KY 40508",034-NQ4-188064,NQ4 Retail Malt Beverage Drink License,Active,01/11/2022,01/11/2022,08/31/2025
18553,Fayette,Lexington,County Club,"SPORTSMAN RESTAURANT, LLC",555 Jefferson St,"Lexington, KY 40508",034-NQ2-2350,NQ2 Retail Drink License,Active,10/31/2013,10/31/2013,11/30/2025
18553,Fayette,Lexington,County Club,"SPORTSMAN RESTAURANT, LLC",555 Jefferson St,"Lexington, KY 40508",034-RS-3537,Special Sunday Retail Drink License,Active,10/31/2013,10/31/2013,11/30/2025
1346,Fayette,Lexington,Courtyard by Marriott,RAINMAKER HOSPITALITY INC,1951 Pleasant Ridge Dr,"Lexington, KY 40509",034-RS-5879,Special Sunday Retail Drink License,Active,12/03/2019,12/03/2019,08/31/2025
1346,Fayette,Lexington,Courtyard by Marriott,RAINMAKER HOSPITALITY INC,1951 Pleasant Ridge Dr,"Lexington, KY 40509",034-NQ4-4659,NQ4 Retail Malt Beverage Drink License,Active,12/03/2019,12/03/2019,08/31/2025
1346,Fayette,Lexington,Courtyard by Marriott,RAINMAKER HOSPITALITY INC,1951 Pleasant Ridge Dr,"Lexington, KY 40509",034-LD-2241,Quota Retail Drink License,Active,12/03/2019,12/03/2019,08/31/2025
4043,Fayette,Lexington,Courtyard by Marriott,RAINMAKER HOSPITALITY INC,775 Newtown Ct,"Lexington, KY 40511",034-NQ2-206543,NQ2 Retail Drink License,Active,12/03/2024,12/03/2024,08/31/2025
4043,Fayette,Lexington,Courtyard by Marriott,RAINMAKER HOSPITALITY INC,775 Newtown Ct,"Lexington, KY 40511",034-RS-206544,Special Sunday Retail Drink License,Active,12/03/2024,12/03/2024,08/31/2025
4043,Fayette,Lexington,Courtyard by Marriott,RAINMAKER HOSPITALITY INC,775 Newtown Ct,"Lexington, KY 40511",034-NQ-206781,NQ Retail Malt Beverage Package License,Active,12/18/2024,12/18/2024,08/31/2025
3771,Fayette,Lexington,Cowboy's,"KING-KELLY, INC.",1515 Russell Cave Rd,"Lexington, KY 40505",034-RS-0630,Special Sunday Retail Drink License,Active,12/16/2007,12/16/2007,11/30/2025
3771,Fayette,Lexington,Cowboy's,"KING-KELLY, INC.",1515 Russell Cave Rd,"Lexington, KY 40505",034-SB-1011,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
3771,Fayette,Lexington,Cowboy's,"KING-KELLY, INC.",1515 Russell Cave Rd,"Lexington, KY 40505",034-LD-792,Quota Retail Drink License,Active,07/01/1979,07/01/1979,11/30/2025
3771,Fayette,Lexington,Cowboy's,"KING-KELLY, INC.",1515 Russell Cave Rd,"Lexington, KY 40505",034-NQ4-1068,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
831,Fayette,Lexington,CP Foodmart,CP Foodmart LLC,1161 Centre Pkwy,"Lexington, KY 40517",034-NQ-4789,NQ Retail Malt Beverage Package License,Active,02/27/2015,02/27/2015,11/30/2025
29932,Fayette,Lexington,Cracker Barrel Old Country Store #19 Lexington-Stanton,"CRACKER BARREL OLD COUNTRY STORE, INC.",1927 Stanton Way,"Lexington, KY 40511",034-RS-165535,Special Sunday Retail Drink License,Active,08/03/2020,08/03/2020,08/31/2025
29932,Fayette,Lexington,Cracker Barrel Old Country Store #19 Lexington-Stanton,"CRACKER BARREL OLD COUNTRY STORE, INC.",1927 Stanton Way,"Lexington, KY 40511",034-NQ2-165534,NQ2 Retail Drink License,Active,08/03/2020,08/03/2020,08/31/2025
29933,Fayette,Lexington,Cracker Barrel Old Country Store #77 Lexington-Elkhorn,"CRACKER BARREL OLD COUNTRY STORE, INC.",2220 Elkhorn Rd,"Lexington, KY 40505",034-RS-163486,Special Sunday Retail Drink License,Active,06/17/2020,06/17/2020,08/31/2025
29933,Fayette,Lexington,Cracker Barrel Old Country Store #77 Lexington-Elkhorn,"CRACKER BARREL OLD COUNTRY STORE, INC.",2220 Elkhorn Rd,"Lexington, KY 40505",034-NQ2-163485,NQ2 Retail Drink License,Active,06/17/2020,06/17/2020,08/31/2025
25040,Fayette,Lexington,Crank & Boom Craft Ice Cream,"THAI ORCHID CAFE, INC.",3101 Clays Mill Rd Ste 301,"Lexington, KY 40503",034-RS-165524,Special Sunday Retail Drink License,Active,08/03/2020,08/03/2020,08/31/2025
25040,Fayette,Lexington,Crank & Boom Craft Ice Cream,"THAI ORCHID CAFE, INC.",3101 Clays Mill Rd Ste 301,"Lexington, KY 40503",034-NQ2-165523,NQ2 Retail Drink License,Active,08/03/2020,08/03/2020,08/31/2025
26287,Fayette,Lexington,Crank & Boom Craft Ice Cream,"THAI ORCHID CAFE, INC.",153 Trade St,"Lexington, KY 40511",034-SNBA-1078,Special Nonbeverage Alcohol License,Active,05/07/2018,05/07/2018,08/31/2025
21720,Fayette,Lexington,Crank & Boom Ice Cream,"THAI ORCHID CAFE, INC.",1210 Manchester St,"Lexington, KY 40504",034-RS-4160,Special Sunday Retail Drink License,Active,09/25/2015,09/25/2015,08/31/2025
21720,Fayette,Lexington,Crank & Boom Ice Cream,"THAI ORCHID CAFE, INC.",1210 Manchester St,"Lexington, KY 40504",034-NQ2-2808,NQ2 Retail Drink License,Active,09/25/2015,09/25/2015,08/31/2025
1602,Fayette,Lexington,Crossings Lexington,Rugged Cross LLC,117 N Limestone,"Lexington, KY 40507",034-RS-5696,Special Sunday Retail Drink License,Active,07/17/2019,07/17/2019,11/30/2025
1602,Fayette,Lexington,Crossings Lexington,Rugged Cross LLC,117 N Limestone,"Lexington, KY 40507",034-NQ4-4520,NQ4 Retail Malt Beverage Drink License,Active,07/17/2019,07/17/2019,11/30/2025
1602,Fayette,Lexington,Crossings Lexington,Rugged Cross LLC,117 N Limestone,"Lexington, KY 40507",034-LD-1103,Quota Retail Drink License,Active,07/17/2019,07/17/2019,11/30/2025
27902,Fayette,Lexington,Crossroads IGA #761,"JR. FOOD STORES, INC.",2656 Abigail Way,"Lexington, KY 40511",034-NQ-7498,NQ Retail Malt Beverage Package License,Active,04/18/2019,04/18/2019,08/31/2025
29766,Fayette,Lexington,Crossroads IGA #795,"JR. FOOD STORES, INC.",1803 Georgetown Rd,"Lexington, KY 40511",034-NQ-162217,NQ Retail Malt Beverage Package License,Active,05/12/2020,05/12/2020,08/31/2025
21312,Fayette,Lexington,Crystal Liquors,Royal Group Lex LLC,1388 Alexandria Dr Unit 11,"Lexington, KY 40504",034-NQ-199963,NQ Retail Malt Beverage Package License,Active,11/02/2023,11/02/2023,11/30/2025
21312,Fayette,Lexington,Crystal Liquors,Royal Group Lex LLC,1388 Alexandria Dr Unit 11,"Lexington, KY 40504",034-SP-199965,Sampling License,Active,11/02/2023,11/02/2023,11/30/2025
21312,Fayette,Lexington,Crystal Liquors,Royal Group Lex LLC,1388 Alexandria Dr Unit 11,"Lexington, KY 40504",034-LP-199964,Quota Retail Package License,Active,11/02/2023,11/02/2023,11/30/2025
15235,Fayette,Lexington,CVS pharmacy #6941,"KENTUCKY CVS PHARMACY, L.L.C.",118 E New Circle Rd,"Lexington, KY 40505",034-NQ-2713,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
15235,Fayette,Lexington,CVS pharmacy #6941,"KENTUCKY CVS PHARMACY, L.L.C.",118 E New Circle Rd,"Lexington, KY 40505",034-LP-1078,Quota Retail Package License,Active,05/27/2010,06/01/2010,08/31/2025
16821,Fayette,Lexington,CVS/Pharmacy #6940,"KENTUCKY CVS PHARMACY, L.L.C.",2000 Harrodsburg Rd,"Lexington, KY 40503",034-NQ-3079,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
16821,Fayette,Lexington,CVS/Pharmacy #6940,"KENTUCKY CVS PHARMACY, L.L.C.",2000 Harrodsburg Rd,"Lexington, KY 40503",034-LP-1012,Quota Retail Package License,Active,02/03/2012,02/05/2012,08/31/2025
10624,Fayette,Lexington,Cvs/Pharmacy Store #6942,"KENTUCKY CVS PHARMACY, L.L.C.",3097 Old Todds Rd,"Lexington, KY 40509",034-LP-1510,Quota Retail Package License,Active,06/18/2004,06/18/2004,08/31/2025
10624,Fayette,Lexington,Cvs/Pharmacy Store #6942,"KENTUCKY CVS PHARMACY, L.L.C.",3097 Old Todds Rd,"Lexington, KY 40509",034-NQ-1739,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
5138,Fayette,Lexington,Cvs/Pharmacy Store #7618,"KENTUCKY CVS PHARMACY, L.L.C.",3605 Walden Dr,"Lexington, KY 40517",034-NQ-1740,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
5138,Fayette,Lexington,Cvs/Pharmacy Store #7618,"KENTUCKY CVS PHARMACY, L.L.C.",3605 Walden Dr,"Lexington, KY 40517",034-LP-1302,Quota Retail Package License,Active,05/24/1996,05/24/1996,08/31/2025
10196,Fayette,Lexington,Damiano,"Post Time Lexington 3, LLC",503 S Upper St,"Lexington, KY 40508",034-NQ2-198743,NQ2 Retail Drink License,Active,08/24/2023,08/24/2023,11/30/2025
10196,Fayette,Lexington,Damiano,"Post Time Lexington 3, LLC",503 S Upper St,"Lexington, KY 40508",034-RS-198744,Special Sunday Retail Drink License,Active,08/24/2023,08/24/2023,11/30/2025
4549,Fayette,Lexington,Danny Scott Liquor,POOJA INC.,2360 Woodhill Dr Ste 100,"Lexington, KY 40509",034-LP-957,Quota Retail Package License,Active,04/17/2002,04/17/2002,11/30/2025
4549,Fayette,Lexington,Danny Scott Liquor,POOJA INC.,2360 Woodhill Dr Ste 100,"Lexington, KY 40509",034-NQ-2382,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
37198,Fayette,Lexington,Dark Arts Whiskey House,DARK ARTS WHISKEY HOUSE LLC,"203 Lisle Industrial Ave, Unit 150","Lexington, KY 40511",034-LISDWS-198628,Limited In-State Distilled Spirits Supplier's License,Active,08/21/2023,08/21/2023,11/30/2025
17176,Fayette,LEXINGTON,Darling Wine Bar,"Darling Wine Bar, LLC",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-LD-197601,Quota Retail Drink License,Active,06/22/2023,06/22/2023,11/30/2025
17176,Fayette,LEXINGTON,Darling Wine Bar,"Darling Wine Bar, LLC",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-SP-197603,Sampling License,Active,06/22/2023,06/22/2023,11/30/2025
17176,Fayette,LEXINGTON,Darling Wine Bar,"Darling Wine Bar, LLC",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-RS-197604,Special Sunday Retail Drink License,Active,06/22/2023,06/22/2023,11/30/2025
17176,Fayette,LEXINGTON,Darling Wine Bar,"Darling Wine Bar, LLC",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-NQ-197599,NQ Retail Malt Beverage Package License,Active,06/22/2023,06/22/2023,11/30/2025
17176,Fayette,LEXINGTON,Darling Wine Bar,"Darling Wine Bar, LLC",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-NQ4-197600,NQ4 Retail Malt Beverage Drink License,Active,06/22/2023,06/22/2023,11/30/2025
17176,Fayette,LEXINGTON,Darling Wine Bar,"Darling Wine Bar, LLC",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-LP-197602,Quota Retail Package License,Active,06/22/2023,06/22/2023,11/30/2025
21438,Fayette,Lexington,Desperados Cantina,"Desperados Distillery, LLC",1224 Manchester St Ste 110,"Lexington, KY 40504",034-SB-199581,Supplemental Bar License,Active,10/13/2023,10/13/2023,11/30/2025
21438,Fayette,Lexington,Desperados Cantina,"Desperados Distillery, LLC",1224 Manchester St Ste 110,"Lexington, KY 40504",034-NQ2-197950,NQ2 Retail Drink License,Active,07/13/2023,07/13/2023,11/30/2025
21438,Fayette,Lexington,Desperados Cantina,"Desperados Distillery, LLC",1224 Manchester St Ste 110,"Lexington, KY 40504",034-RS-197951,Special Sunday Retail Drink License,Active,07/13/2023,07/13/2023,11/30/2025
39236,Fayette,Lexington,Dingbats,PIZZA PIOS LLC,471 Jefferson St,"Lexington, KY 40508",034-NQ4-205872,NQ4 Retail Malt Beverage Drink License,Active,10/17/2024,10/17/2024,11/30/2025
12724,Fayette,Lexington,Discount Tobacco Zone Number 1,Discount Tobacco Zone Number 1 LLC,717 N Broadway,"Lexington, KY 40508",034-NQ-2930,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
12724,Fayette,Lexington,Discount Tobacco Zone Number 1,Discount Tobacco Zone Number 1 LLC,717 N Broadway,"Lexington, KY 40508",034-SP-196211,Sampling License,Active,04/11/2023,04/11/2023,11/30/2025
12724,Fayette,Lexington,Discount Tobacco Zone Number 1,Discount Tobacco Zone Number 1 LLC,717 N Broadway,"Lexington, KY 40508",034-LP-1913,Quota Retail Package License,Active,11/02/2011,11/02/2011,11/30/2025
14957,Fayette,Lexington,Distilled,"Distilled, LLC",157 Jefferson St,"Lexington, KY 40508",034-NQ2-175936,NQ2 Retail Drink License,Active,12/26/2020,12/26/2020,11/30/2025
14957,Fayette,Lexington,Distilled,"Distilled, LLC",157 Jefferson St,"Lexington, KY 40508",034-RS-175938,Special Sunday Retail Drink License,Active,12/26/2020,12/26/2020,11/30/2025
5002,Fayette,Lexington,Diva's,"Gentleman's Limited, LLC",1318 Russell Cave Rd,"Lexington, KY 40505",034-LD-189759,Quota Retail Drink License,Active,03/31/2022,03/31/2022,11/30/2025
5002,Fayette,Lexington,Diva's,"Gentleman's Limited, LLC",1318 Russell Cave Rd,"Lexington, KY 40505",034-RS-189760,Special Sunday Retail Drink License,Active,03/31/2022,03/31/2022,11/30/2025
5002,Fayette,Lexington,Diva's,"Gentleman's Limited, LLC",1318 Russell Cave Rd,"Lexington, KY 40505",034-NQ4-189758,NQ4 Retail Malt Beverage Drink License,Active,03/31/2022,03/31/2022,11/30/2025
36210,Fayette,Lexington,Divine Spirits,Divine Spirits LLC,203 Lisle Industrial Ave Suite 150,"Lexington, KY 40511",034-BH-195032,Bottling House or Bottling House Storage License,Active,02/06/2023,02/06/2023,11/30/2025
36210,Fayette,Lexington,Divine Spirits,Divine Spirits LLC,203 Lisle Industrial Ave Suite 150,"Lexington, KY 40511",034-RTB-195033,Rectifier's License - Class B,Active,02/06/2023,02/06/2023,11/30/2025
354,Fayette,Lexington,Dixie Value Mart,Jago Inc ,1875 Augusta Dr,"Lexington, KY 40505",034-NQ-206695,NQ Retail Malt Beverage Package License,Active,12/12/2024,12/12/2024,11/30/2025
36950,Fayette,Lexington,"Doctors Blend Bourbon & Whiskey Company, LLC.",DOCTOR'S BLEND BOURBON AND WHISKEY COMPANY LLC,3521 Castlegate Wynd,"Lexington, KY 40502",034-LISDWS-197430,Limited In-State Distilled Spirits Supplier's License,Active,06/13/2023,06/13/2023,11/30/2025
17763,Fayette,Lexington,Dollar General Store #10340,DOLLAR GENERAL CORPORATION,1769 Alexandria Dr,"Lexington, KY 40504",034-NQ-3308,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
17766,Fayette,Lexington,Dollar General Store #4199,DOLLAR GENERAL CORPORATION,208 Legends Ln Ste 170,"Lexington, KY 40505",034-NQ-3310,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
17768,Fayette,Lexington,Dollar General Store #7089,DOLLAR GENERAL CORPORATION,1790 Bryan Station Rd,"Lexington, KY 40505",034-NQ-3312,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
4876,Fayette,Lexington,Dollar General Store No 14796,DOLLAR GENERAL CORPORATION,318 Southland Dr,"Lexington, KY 40503",034-NQ-6107,NQ Retail Malt Beverage Package License,Active,02/09/2017,02/09/2017,08/31/2025
26706,Fayette,Lexington,Dollar General Store No. 18131,DOLLAR GENERAL CORPORATION,2167 N Broadway,"Lexington, KY 40505",034-NQ-7027,NQ Retail Malt Beverage Package License,Active,08/31/2018,09/01/2018,08/31/2025
29507,Fayette,Lexington,Dollar General Store No. 20954,DOLLAR GENERAL CORPORATION,4801 Last Chance Trl,"Lexington, KY ",034-NQ-162084,NQ Retail Malt Beverage Package License,Active,05/06/2020,05/06/2020,08/31/2025
18470,Fayette,Lexington,Dollar General Store No. 4404,DOLLAR GENERAL CORPORATION,1421 Leestown Rd,"Lexington, KY 40511",034-NQ-7064,NQ Retail Malt Beverage Package License,Active,09/05/2018,09/05/2018,08/31/2025
16175,Fayette,Lexington,Dong Yang Market,"SUN SHAN FOODS, INC Corporation",3101 Clays Mill Rd Ste 102,"Lexington, KY 40503",034-NQ2-2818,NQ2 Retail Drink License,Active,09/22/2015,09/22/2015,11/30/2025
13316,Fayette,Lexington,Doodles Breakfast and Lunch,"LYDIA SUE, LLC",262 N Limestone,"Lexington, KY 40507",034-RS-4291,Special Sunday Retail Drink License,Active,01/06/2016,01/06/2016,11/30/2025
13316,Fayette,Lexington,Doodles Breakfast and Lunch,"LYDIA SUE, LLC",262 N Limestone,"Lexington, KY 40507",034-LR-558,Limited Restaurant License,Active,01/06/2016,01/06/2016,11/30/2025
25273,Fayette,Lexington,Double Dogs,"HALF BAKED, LLC",1916 Justice Dr Ste 130,"Lexington, KY 40509",034-RS-4938,Special Sunday Retail Drink License,Active,08/30/2017,08/30/2017,11/30/2025
25273,Fayette,Lexington,Double Dogs,"HALF BAKED, LLC",1916 Justice Dr Ste 130,"Lexington, KY 40509",034-NQ2-3423,NQ2 Retail Drink License,Active,08/30/2017,08/30/2017,11/30/2025
18980,Fayette,Lexington,Double H BBQ,"Double H BBQ, LLC",1244 Versailles Rd,"Lexington, KY 40508",034-RS-4775,Special Sunday Retail Drink License,Active,04/19/2017,04/19/2017,11/30/2025
18980,Fayette,Lexington,Double H BBQ,"Double H BBQ, LLC",1244 Versailles Rd,"Lexington, KY 40508",034-NQ2-3282,NQ2 Retail Drink License,Active,04/19/2017,04/19/2017,11/30/2025
5665,Fayette,Lexington,Doubletree Guest Suites,"RBHV LEXINGTON, LLC",2601 Richmond Rd,"Lexington, KY 40509",034-RS-159547,Special Sunday Retail Drink License,Active,11/12/2019,12/01/2019,11/30/2025
5665,Fayette,Lexington,Doubletree Guest Suites,"RBHV LEXINGTON, LLC",2601 Richmond Rd,"Lexington, KY 40509",034-SB-159546,Supplemental Bar License,Active,11/12/2019,12/01/2019,11/30/2025
5665,Fayette,Lexington,Doubletree Guest Suites,"RBHV LEXINGTON, LLC",2601 Richmond Rd,"Lexington, KY 40509",034-NQ2-159545,NQ2 Retail Drink License,Active,11/12/2019,12/01/2019,11/30/2025
28915,Fayette,Lexington,Drake's,"BHG LEXINGTON #2, LLC",1880 Pleasant Ridge Dr,"Lexington, KY 40509",034-RS-5948,Special Sunday Retail Drink License,Active,11/26/2019,11/26/2019,11/30/2025
28915,Fayette,Lexington,Drake's,"BHG LEXINGTON #2, LLC",1880 Pleasant Ridge Dr,"Lexington, KY 40509",034-SB-1873,Supplemental Bar License,Active,11/26/2019,11/26/2019,11/30/2025
28915,Fayette,Lexington,Drake's,"BHG LEXINGTON #2, LLC",1880 Pleasant Ridge Dr,"Lexington, KY 40509",034-NQ2-4124,NQ2 Retail Drink License,Active,11/26/2019,11/26/2019,11/30/2025
34368,Fayette,Lexington,Drake's ,"BHG LEXINGTON #3, LLC",1735 Sharkey Way,"Lexington, KY 40511",034-NQ2-193350,NQ2 Retail Drink License,Active,10/20/2022,10/20/2022,11/30/2025
34368,Fayette,Lexington,Drake's ,"BHG LEXINGTON #3, LLC",1735 Sharkey Way,"Lexington, KY 40511",034-RS-193351,Special Sunday Retail Drink License,Active,10/20/2022,10/20/2022,11/30/2025
34368,Fayette,Lexington,Drake's ,"BHG LEXINGTON #3, LLC",1735 Sharkey Way,"Lexington, KY 40511",034-SB-193349,Supplemental Bar License,Active,10/20/2022,10/20/2022,11/30/2025
38898,Fayette,Lexington,Drexel Pass Site,Old Hillside Bourbon Company LLC,3001 Drexel Pass,"Lexington, KY 40509",034-LISDWS-203531,Limited In-State Distilled Spirits Supplier's License,Active,05/28/2024,05/28/2024,11/30/2025
14694,Fayette,Lexington,Dudley's On Short,"DUDLEY'S RESTAURANT, INC.",259 W Short St,"Lexington, KY 40507",034-SB-1194,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
14694,Fayette,Lexington,Dudley's On Short,"DUDLEY'S RESTAURANT, INC.",259 W Short St,"Lexington, KY 40507",034-NQ2-1673,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
14694,Fayette,Lexington,Dudley's On Short,"DUDLEY'S RESTAURANT, INC.",259 W Short St,"Lexington, KY 40507",034-LNQP-195987,Limited Non Quota Package License,Active,03/29/2023,03/29/2023,11/30/2025
14694,Fayette,Lexington,Dudley's On Short,"DUDLEY'S RESTAURANT, INC.",259 W Short St,"Lexington, KY 40507",034-RS-1803,Special Sunday Retail Drink License,Active,03/22/2010,03/22/2010,11/30/2025
15400,Fayette,Lexington,Dumplings Noodles INC,DUMPLINGS NOODLES Inc,3695 Nicholasville Rd Ste 120,"Lexington, KY 40503",034-NQ2-198923,NQ2 Retail Drink License,Active,09/05/2023,09/05/2023,11/30/2025
15400,Fayette,Lexington,Dumplings Noodles INC,DUMPLINGS NOODLES Inc,3695 Nicholasville Rd Ste 120,"Lexington, KY 40503",034-RS-198924,Special Sunday Retail Drink License,Active,09/05/2023,09/05/2023,11/30/2025
25653,Fayette,Lexington,Dupree Catering & Events,"AZUR CATERING, LLC",201 E Main St Ste 1500,"Lexington, KY 40507",034-CL-516,Caterer's License,Active,11/29/2017,12/01/2017,11/30/2025
25653,Fayette,Lexington,Dupree Catering & Events,"AZUR CATERING, LLC",201 E Main St Ste 1500,"Lexington, KY 40507",034-RS-5037,Special Sunday Retail Drink License,Active,11/29/2017,12/01/2017,11/30/2025
4585,Fayette,Lexington,Durango's Inc,"DURANGO'S, INC.",2121 Richmond Rd Ste 150 Idle Hour Center,"Lexington, KY 40502",034-NQ2-1571,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
